"ID","NAME","PRECISE_NAME","LAYER","STATE","COUNTRY"
234646,"rainsburg","rainsburg","micro","PA","US"
200276,"raintree","raintree","micro","TX","US"
257145,"raintree acres","raintree acres","micro","SC","US"
238522,"raintree lake","raintree lake","micro","MO","US"
344513,"raintree village","raintree village","micro","IL","US"
201770,"raisin city","raisin city","micro","CA","US"
345622,"raleigh","raleigh","micro","IL","US"
195431,"raleigh","raleigh","micro","TN","US"
197735,"raleigh","raleigh","micro","FL","US"
345639,"raleigh","greater raleigh","micro","IL","US"
856,"raleigh","raleigh county","county","WV","US"
297178,"raleigh","raleigh","superm","NC","US"
294844,"raleigh durham international airport","raleigh durham international airport","micro","NC","US"
202575,"raley industrial park","raley industrial park","micro","CA","US"
3198,"ralls","ralls county","county","MO","US"
200189,"ralls","ralls","micro","TX","US"
347537,"ralph bunche","ralph bunche","micro","GA","US"
195263,"ralston","ralston","micro","NE","US"
174252,"ralston valley","ralston valley","macro","NV","US"
305693,"ram island","ram island","micro","ME","US"
305637,"ram island","ram island","micro","ME","US"
172632,"ramah","ramah","micro","CO","US"
195239,"rambleridge","rambleridge","micro","NE","US"
234720,"ramblewood","greater ramblewood","micro","PA","US"
234655,"ramblewood","ramblewood","micro","PA","US"
228414,"ramblewood","ramblewood","micro","TN","US"
165316,"ramblewood","ramblewood","micro","MD","US"
190065,"ramblewood","ramblewood","micro","FL","US"
193231,"ramblewood","ramblewood","micro","FL","US"
260642,"ramblewood","ramblewood","micro","NJ","US"
339482,"ramblewood","ramblewood","micro","GA","US"
193285,"ramblewood south","ramblewood south","micro","FL","US"
193232,"ramblewood villas","ramblewood villas","micro","FL","US"
340208,"rambling woods","rambling woods","micro","GA","US"
339900,"rambo","rambo","micro","GA","US"
203352,"ramey","greater ramey","micro","PA","US"
203327,"ramey","ramey","micro","PA","US"
200902,"ramireno","ramireno","micro","TX","US"
200777,"ramirez-perez","ramirez-perez","micro","TX","US"
179979,"ramona","ramona","micro","CA","US"
179650,"ramona - poway","ramona - poway","macro","CA","US"
240535,"ramona beach","ramona beach","micro","NY","US"
180465,"ramona park","ramona park","micro","CA","US"
180616,"ramona riverside","ramona riverside","micro","CA","US"
180617,"ramona san jacinto","ramona san jacinto","micro","CA","US"
352142,"ramos","ramos","micro","PR","US"
200809,"ramos","ramos","micro","TX","US"
239240,"rampao","rampao","macro","NY","US"
183362,"ramrod key","ramrod key","micro","FL","US"
166505,"ramsey","ramsey","micro","MN","US"
266396,"ramsey","ramsey","micro","NJ","US"
166541,"ramsey","ramsey","macro","MN","US"
984,"ramsey","ramsey county","county","MN","US"
1614,"ramsey","ramsey county","county","ND","US"
266395,"ramsey","greater ramsey","micro","NJ","US"
346053,"ramsey","ramsey","micro","IL","US"
346059,"ramsey","greater ramsey","micro","IL","US"
266322,"ramsey - fraser lake","ramsey - fraser lake","micro","GA","US"
259483,"ramsey landing","ramsey landing","micro","GA","US"
190775,"ramtown","ramtown","micro","NJ","US"
185567,"ranch estates of sunset hills","ranch estates of sunset hills","micro","AZ","US"
182787,"ranch laguna","ranch laguna","micro","CA","US"
182537,"ranch triangle","ranch triangle","micro","IL","US"
351872,"ranchera","ranchera","micro","PR","US"
198520,"ranchette estates","ranchette estates","micro","TX","US"
200840,"ranchitos del norte","ranchitos del norte","micro","TX","US"
200890,"ranchitos las lomas","ranchitos las lomas","micro","TX","US"
209628,"ranchland","ranchland","micro","TX","US"
258152,"rancho alegre","rancho alegre","micro","TX","US"
258174,"rancho banquete","rancho banquete","micro","TX","US"
179801,"rancho bernardo","rancho bernardo","micro","CA","US"
179655,"rancho bernardo - san pasqual","rancho bernardo - san pasqual","macro","CA","US"
208082,"rancho calaveras","rancho calaveras","micro","CA","US"
179976,"rancho carrillo","rancho carrillo","micro","CA","US"
258089,"rancho chico","rancho chico","micro","TX","US"
202494,"rancho cordova","rancho cordova","micro","CA","US"
352879,"rancho cucamonga","rancho cucamonga","macro","CA","US"
187468,"rancho del mar","rancho del mar","micro","AZ","US"
180004,"rancho del rey","rancho del rey","micro","CA","US"
187423,"rancho del verde","rancho del verde","micro","AZ","US"
180485,"rancho dominguez","rancho dominguez","micro","CA","US"
185118,"rancho east","rancho east","micro","CA","US"
179649,"rancho el cajon","rancho el cajon","macro","CA","US"
179781,"rancho encantada","rancho encantada","micro","CA","US"
180453,"rancho estates","rancho estates","micro","CA","US"
184989,"rancho fontana","rancho fontana","micro","CA","US"
187557,"rancho jardines","rancho jardines","micro","AZ","US"
239708,"rancho llano seco","rancho llano seco","micro","CA","US"
191246,"rancho mesa verde","rancho mesa verde","micro","AZ","US"
180618,"rancho mirage","rancho mirage","micro","CA","US"
202525,"rancho murieta","greater rancho murieta","micro","CA","US"
202521,"rancho murieta","rancho murieta","micro","CA","US"
180414,"rancho palos verdes","rancho palos verdes","micro","CA","US"
182827,"rancho paraiso","rancho paraiso","micro","CA","US"
180324,"rancho park","rancho park","micro","CA","US"
179779,"rancho penasquitos","rancho penasquitos","micro","CA","US"
179656,"rancho penasquitos - carmel mountain","rancho penasquitos - carmel mountain","macro","CA","US"
185523,"rancho perdido estates","rancho perdido estates","micro","AZ","US"
187122,"rancho san antonio","rancho san antonio","micro","CA","US"
186353,"rancho san antonio","rancho san antonio","micro","CA","US"
179992,"rancho san diego","rancho san diego","micro","CA","US"
180542,"rancho san pedro","rancho san pedro","macro","CA","US"
180121,"rancho san rafael","rancho san rafael","micro","CA","US"
187488,"rancho santa fe","rancho santa fe","micro","AZ","US"
179897,"rancho santa fe","rancho santa fe","micro","CA","US"
179676,"rancho santa fe - elfin forest","rancho santa fe - elfin forest","macro","CA","US"
195886,"rancho santa margarita","rancho santa margarita","micro","CA","US"
239879,"rancho tehama reserve","rancho tehama reserve","micro","CA","US"
198394,"rancho viejo","rancho viejo","micro","TX","US"
200852,"rancho viejo","rancho viejo","micro","TX","US"
185432,"rancho vistoso","rancho vistoso","micro","AZ","US"
185040,"rancho west","rancho west","micro","CA","US"
209643,"ranchos del sol","eastside","micro","TX","US"
200888,"ranchos penitas west","ranchos penitas west","micro","TX","US"
182222,"ranchwood","ranchwood","micro","IN","US"
260587,"rancocas","rancocas","micro","NJ","US"
260656,"rancocas woods","rancocas woods","micro","NJ","US"
184509,"randal park","randal park","micro","FL","US"
173632,"randall","randall","micro","WA","US"
201261,"randall","randall county","macro","TX","US"
238316,"randall","randall","micro","MO","US"
1538,"randall","randall county","county","TX","US"
344689,"randall highlands","randall highlands","micro","IL","US"
344686,"randall hills - willow lakes","randall hills - willow lakes","micro","IL","US"
122301,"randall manor","randall manor","micro","NY","US"
347070,"randall mill","randall mill","micro","GA","US"
344748,"randall point","randall point","micro","IL","US"
344688,"randall rd. business district","randall rd. business district","micro","IL","US"
344661,"randall square","randall square","micro","IL","US"
122288,"randall's island","randall's island","micro","NY","US"
167783,"randallstown","randallstown","micro","MD","US"
179575,"randle highlands","randle highlands","micro","DC","US"
199171,"randol mill - interlochen","randol mill - interlochen","micro","TX","US"
951,"randolph","randolph county","county","NC","US"
193025,"randolph","randolph","micro","OH","US"
261797,"randolph","randolph","micro","NJ","US"
343094,"randolph","greater randolph","micro","NY","US"
343093,"randolph","randolph","micro","NY","US"
102,"randolph","randolph county","county","GA","US"
132412,"randolph","randolph","micro","MA","US"
132348,"randolph","randolph","macro","MA","US"
1789,"randolph","randolph county","county","MO","US"
166211,"randolph","randolph township","macro","MN","US"
166137,"randolph","greater randolph","micro","MN","US"
140572,"randolph","randolph","macro","IL","US"
238479,"randolph","randolph","micro","MO","US"
140584,"randolph","randolph","superm","IL","US"
2857,"randolph","randolph county","county","AL","US"
307566,"randolph","randolph","micro","ME","US"
393,"randolph","randolph county","county","IN","US"
166120,"randolph","randolph","micro","MN","US"
2922,"randolph","randolph county","county","AR","US"
354692,"randolph","randolph county","macro","IL","US"
861,"randolph","randolph county","county","WV","US"
2263,"randolph","randolph county","county","IL","US"
174032,"randolph","randolph","macro","IN","US"
132455,"randolph","randolph","superm","MA","US"
261837,"randolph - mine hill","randolph - mine hill","macro","NJ","US"
201916,"randolph afb","randolph afb","micro","TX","US"
346912,"randolph hall","randolph hall","micro","GA","US"
261706,"randolph park","randolph park","micro","NC","US"
265153,"random woods","random woods","micro","NC","US"
196614,"randsburg","randsburg","micro","CA","US"
196354,"range","range","macro","OH","US"
307878,"rangeley","rangeley","micro","ME","US"
307879,"rangeley","greater rangeley","micro","ME","US"
201094,"ranger","ranger","micro","TX","US"
201100,"ranger","greater ranger","micro","TX","US"
198395,"rangerville","rangerville","micro","TX","US"
198416,"rangerville","greater rangerville","micro","TX","US"
199796,"rankin","rankin","micro","TX","US"
242298,"rankin","rankin","micro","PA","US"
199797,"rankin","greater rankin","micro","TX","US"
345378,"rankin","greater rankin","micro","IL","US"
1486,"rankin","rankin county","county","MS","US"
345425,"rankin","rankin","micro","IL","US"
265208,"rankin area","rankin area","micro","NC","US"
261604,"rankin lake","rankin lake","micro","NC","US"
261562,"rankinsville","rankinsville","micro","NC","US"
261598,"ranlo","ranlo","micro","NC","US"
234397,"ranshaw","ranshaw","micro","PA","US"
344590,"ransom","ransom","micro","IL","US"
344606,"ransom","greater ransom","micro","IL","US"
1608,"ransom","ransom county","county","ND","US"
200250,"ransom canyon","ransom canyon","micro","TX","US"
236383,"ransomville","ransomville","micro","NY","US"
345051,"rantoul","rantoul","micro","IL","US"
345024,"rantoul","greater rantoul","micro","IL","US"
243010,"rapallo - fountain lakes","rapallo - fountain lakes","micro","FL","US"
328229,"rapatee","rapatee","micro","IL","US"
1872,"rapides","rapides county","county","LA","US"
236385,"rapids","rapids","micro","NY","US"
171423,"rapids bluff","rapids bluff","micro","WI","US"
342491,"rapids city","greater rapids city","micro","IL","US"
342442,"rapids city","rapids city","micro","IL","US"
1292,"rappahannock","rappahannock county","county","VA","US"
302817,"rarden","greater rarden","micro","OH","US"
302788,"rarden","rarden","micro","OH","US"
345903,"rardin","greater rardin","micro","IL","US"
345902,"rardin","rardin","micro","IL","US"
328208,"raritan","raritan","micro","IL","US"
267060,"raritan","raritan","micro","NJ","US"
328199,"raritan","greater raritan","micro","IL","US"
261947,"raritan - readington","raritan - readington","macro","NJ","US"
190751,"raritan valley","raritan valley","micro","NJ","US"
198404,"ratamosa","ratamosa","micro","TX","US"
342998,"rathbone","greater rathbone","micro","NY","US"
343046,"rathbone","rathbone","micro","NY","US"
183748,"rattlesnake","rattlesnake","micro","WA","US"
264776,"rattlesnake island","rattlesnake island","micro","OH","US"
233085,"raubsville","raubsville","micro","PA","US"
203368,"rauchtown","greater rauchtown","micro","PA","US"
203355,"rauchtown","rauchtown","micro","PA","US"
345603,"raum","raum","micro","IL","US"
261246,"raus","raus","micro","TN","US"
2535,"ravalli","ravalli county","county","MT","US"
195333,"raven oaks - woodhurst","raven oaks - woodhurst","micro","NE","US"
262435,"ravena","ravena","micro","NY","US"
262434,"ravena","greater ravena","micro","NY","US"
195469,"ravencrest - ferncrest","ravencrest - ferncrest","micro","TN","US"
312515,"ravenel","ravenel","micro","SC","US"
166130,"ravenna","ravenna","micro","MN","US"
183775,"ravenna","ravenna","micro","WA","US"
241725,"ravenna","greater ravenna","micro","MI","US"
166204,"ravenna","ravenna","macro","MN","US"
193043,"ravenna","greater ravenna","micro","OH","US"
193026,"ravenna","ravenna","micro","OH","US"
241730,"ravenna","ravenna","micro","MI","US"
200734,"ravenna","ravenna","micro","TX","US"
193052,"ravenna - brimfield","ravenna - brimfield","macro","OH","US"
294795,"ravens creek","ravens creek","micro","NC","US"
294788,"ravens ridge","ravens ridge","micro","NC","US"
183885,"ravensdale","ravensdale","micro","WA","US"
264441,"ravenstone - shaw hills","ravenstone - shaw hills","micro","NC","US"
181613,"ravenswood","ravenswood","micro","WI","US"
173661,"ravenswood","ravenswood","micro","IN","US"
188396,"ravenswood","ravenswood","micro","CA","US"
182538,"ravenswood","ravenswood","micro","IL","US"
182539,"ravenswood gardens","ravenswood gardens","micro","IL","US"
182540,"ravenswood manor","ravenswood manor","micro","IL","US"
131920,"ravensworth","ravensworth","micro","VA","US"
238675,"ravenwood","ravenwood","micro","MO","US"
294675,"ravenwood - brightwater","ravenwood - brightwater","micro","NC","US"
238493,"ravenwood - somerset","ravenwood - somerset","micro","MO","US"
238707,"ravenwood south","ravenwood south","micro","MO","US"
141737,"ravina park","ravina park","micro","IL","US"
234291,"ravine","ravine","micro","PA","US"
183250,"ravinia","ravinia","micro","IL","US"
1729,"rawlins","rawlins county","county","KS","US"
262297,"rawlinson acres","rawlinson acres","micro","SC","US"
311773,"rawson","rawson","micro","OH","US"
302709,"ray","ray","micro","OH","US"
302710,"ray","greater ray","micro","OH","US"
3206,"ray","ray county","county","MO","US"
172747,"ray","ray","macro","IN","US"
328296,"ray","ray","micro","IL","US"
328312,"ray","greater ray","micro","IL","US"
311260,"ray corners","ray corners","micro","OH","US"
304804,"rayland","rayland","micro","OH","US"
304822,"rayland","greater  rayland","micro","OH","US"
162843,"raymer","raymer","macro","CO","US"
354220,"raymond","greater raymond","micro","IL","US"
170629,"raymond","greater raymond","micro","MS","US"
196415,"raymond","greater raymond","micro","OH","US"
354219,"raymond","raymond","micro","IL","US"
171393,"raymond","raymond","micro","WI","US"
171475,"raymond","raymond","macro","WI","US"
171518,"raymond","raymond","micro","NE","US"
196409,"raymond","raymond","micro","OH","US"
307648,"raymond","raymond","micro","ME","US"
170630,"raymond","raymond","micro","MS","US"
171539,"raymond","greater raymond","micro","NE","US"
180166,"raymond hill","raymond hill","micro","CA","US"
173757,"raymond park","raymond park","micro","IN","US"
198513,"raymondville","greater raymondville","micro","TX","US"
198521,"raymondville","raymondville","micro","TX","US"
240666,"raymondville","raymondville","micro","NY","US"
238230,"raymore","greater raymore","micro","MO","US"
238224,"raymore","raymore","micro","MO","US"
134064,"raynham","raynham","superm","MA","US"
134041,"raynham","raynham","macro","MA","US"
134038,"raynham center","greater raynham center","micro","MA","US"
134034,"raynham center","raynham center","micro","MA","US"
351888,"rayo","rayo","micro","PR","US"
238277,"raytown","raytown","micro","MO","US"
344681,"rca west - goldwin elementary school","rca west - goldwin elementary school","micro","IL","US"
239184,"readburn","readburn","micro","NY","US"
307582,"readfield","readfield","micro","ME","US"
307583,"readfield","greater readfield","micro","ME","US"
208734,"reading","greater reading","micro","MI","US"
232486,"reading","reading","micro","NY","US"
208221,"reading","reading","macro","PA","US"
208719,"reading","reading","micro","MI","US"
188514,"reading","reading","micro","OH","US"
345339,"reading","greater reading","micro","IL","US"
345337,"reading","reading","micro","IL","US"
132115,"reading","reading","micro","MA","US"
132279,"reading","reading","macro","MA","US"
1885,"reagan","reagan county","county","TX","US"
201059,"reagan","reagan county","macro","TX","US"
199581,"real","real county","macro","TX","US"
352637,"real","real","micro","PR","US"
2461,"real","real county","county","TX","US"
198198,"realitos","realitos","micro","TX","US"
198200,"realitos-concepcion","realitos-concepcion","micro","TX","US"
208577,"reamstown","reamstown","micro","PA","US"
187482,"reata pass - troon","reata pass - troon","micro","AZ","US"
347370,"rebecca lake estates","rebecca lake estates","micro","GA","US"
347177,"rebel valley forest","rebel valley forest","micro","GA","US"
234704,"rebersburg","rebersburg","micro","PA","US"
234683,"rebersburg","greater rebersburg","micro","PA","US"
182151,"reckeweg","reckeweg","micro","IN","US"
180436,"recreation park","recreation park","micro","CA","US"
206133,"rector","rector","micro","PA","US"
190753,"red bank","red bank","micro","NJ","US"
260964,"red bank","red bank","micro","TN","US"
257236,"red bank","greater red bank","micro","SC","US"
257216,"red bank","red bank","micro","SC","US"
264005,"red barn trail","red barn trail","micro","NC","US"
239889,"red bluff","greater red bluff","micro","CA","US"
239884,"red bluff","red bluff","micro","CA","US"
195548,"red bluff terrace - deepwater","red bluff terrace - deepwater","micro","TX","US"
228294,"red boiling springs","greater red boiling springs","micro","TN","US"
228278,"red boiling springs","red boiling springs","micro","TN","US"
238362,"red bridge","red bridge","micro","MO","US"
354676,"red bud","greater red bud","micro","IL","US"
354677,"red bud","red bud","micro","IL","US"
201387,"red bud park","red bud park","micro","TX","US"
241846,"red cedar","red cedar","micro","MI","US"
303943,"red coach village","red coach village","micro","OH","US"
207901,"red corral","red corral","micro","CA","US"
232717,"red creek","red creek","micro","NY","US"
311532,"red fox","red fox","micro","OH","US"
340459,"red gate estates","red gate estates","micro","GA","US"
197992,"red head","red head","micro","FL","US"
259717,"red hill","red hill","micro","SC","US"
190759,"red hill","red hill","micro","NJ","US"
184972,"red hill","red hill","micro","CA","US"
192655,"red hill","red hill","micro","PA","US"
122193,"red hook","red hook","micro","NY","US"
238948,"red hook","greater red hook","micro","NY","US"
238879,"red hook","red hook","micro","NY","US"
238955,"red hook - clinton","red hook - clinton","macro","NY","US"
937,"red lake","red lake county","county","MN","US"
199321,"red lick","red lick","micro","TX","US"
303433,"red lion","red lion","micro","OH","US"
176279,"red lion","red lion","macro","DE","US"
208694,"red lion","red lion","micro","PA","US"
191595,"red mesa","red mesa","micro","AZ","US"
264507,"red mountain","red mountain","micro","NC","US"
240200,"red oak","red oak","micro","NC","US"
198752,"red oak","greater red oak","micro","TX","US"
198751,"red oak","red oak","micro","TX","US"
342519,"red oak","red oak","micro","IL","US"
238822,"red oak - green","red oak - green","macro","MO","US"
353008,"red oak grove","red oak grove","micro","NJ","US"
181704,"red oak heights","red oak heights","micro","WI","US"
339429,"red oak park","red oak park","micro","GA","US"
263630,"red oaks","red oaks","micro","NC","US"
238915,"red oaks mill","red oaks mill","micro","NY","US"
1906,"red river","red river county","county","TX","US"
2221,"red river","red river county","county","LA","US"
262309,"red river","red river","micro","SC","US"
199623,"red river","red river county","macro","TX","US"
191597,"red rock","red rock","micro","AZ","US"
191338,"red rock","red rock","micro","AZ","US"
258674,"red rock","red rock","micro","TX","US"
339387,"red rock hills - browns farm","red rock hills - browns farm","micro","GA","US"
261450,"red row","red row","micro","TN","US"
307,"red willow","red willow county","county","NE","US"
340714,"redan","redan","micro","GA","US"
196432,"redbay","redbay","micro","FL","US"
199093,"redbird","redbird","micro","TX","US"
303044,"redbush","redbush","micro","OH","US"
201673,"redcrest","redcrest","micro","CA","US"
345436,"reddick","reddick","micro","FL","US"
345437,"reddick","greater reddick","micro","FL","US"
345243,"reddick","reddick","micro","IL","US"
239836,"redding","redding","micro","CA","US"
125704,"redding","redding","superm","CT","US"
125681,"redding","redding","macro","CT","US"
125608,"redding","redding","micro","CT","US"
347494,"redding lake","redding lake","micro","GA","US"
346637,"reddstone","reddstone","micro","GA","US"
241583,"redeemer","redeemer","micro","MI","US"
240560,"redfield","greater redfield","micro","NY","US"
303109,"redfield","redfield","micro","OH","US"
199860,"redfield","redfield","micro","TX","US"
240566,"redfield","redfield","micro","NY","US"
209010,"redford","redford","micro","MI","US"
242718,"redford","greater redford","micro","NY","US"
242706,"redford","redford","micro","NY","US"
186810,"redford","redford","micro","TX","US"
128876,"redgate","redgate","micro","MD","US"
344816,"redgate - woods of crane","redgate - woods of crane","micro","IL","US"
344884,"redgate ridge","redgate ridge","micro","IL","US"
305046,"redhaw","redhaw","micro","OH","US"
305047,"redhaw","greater redhaw","micro","OH","US"
260307,"redings mill","redings mill","micro","MO","US"
190641,"redington beach","redington beach","micro","FL","US"
190642,"redington shores","redington shores","micro","FL","US"
129343,"redland","redland","macro","MD","US"
129430,"redland","redland","superm","MD","US"
128853,"redland","redland","micro","MD","US"
199821,"redland","redland","micro","TX","US"
194118,"redland","redland","micro","FL","US"
167924,"redland","redland","macro","OR","US"
185024,"redlands","redlands","micro","CA","US"
346003,"redmon","redmon","micro","IL","US"
346005,"redmon","greater redmon","micro","IL","US"
184002,"redmond","redmond","macro","WA","US"
183746,"redmond ridge","redmond ridge","micro","WA","US"
303158,"redoak","redoak","micro","OH","US"
183914,"redondo","redondo","micro","WA","US"
180547,"redondo beach","redondo beach","macro","CA","US"
186692,"redstone","redstone","micro","AL","US"
302856,"redtown","redtown","micro","OH","US"
199317,"redwater","redwater","micro","TX","US"
199318,"redwater","greater redwater","micro","TX","US"
201674,"redway","redway","micro","CA","US"
228240,"redwine","redwine","micro","TN","US"
240475,"redwood","redwood","micro","NY","US"
957,"redwood","redwood county","county","MN","US"
196840,"redwood","redwood","micro","CA","US"
202002,"redwood","redwood","micro","TX","US"
264502,"redwood - bailey lake","redwood - bailey lake","micro","NC","US"
188441,"redwood city","redwood city","macro","CA","US"
243345,"redwood forest","redwood forest","micro","NC","US"
187187,"redwood heights - laurel","redwood heights - laurel","micro","CA","US"
188397,"redwood oaks","redwood oaks","micro","CA","US"
188398,"redwood shores","redwood shores","micro","CA","US"
201691,"redwood valley","redwood valley","micro","CA","US"
201712,"redwood valley-potter valley","redwood valley-potter valley","micro","CA","US"
188399,"redwood village","redwood village","micro","CA","US"
179893,"redwood village - rolando park","redwood village - rolando park","micro","CA","US"
339533,"reece - merrion park","reece - merrion park","micro","GA","US"
165048,"reed","reed","micro","OR","US"
263631,"reed creek","reed creek","micro","NC","US"
183701,"reed-custer","reed - custer","macro","IL","US"
201843,"reedley","greater reedley","micro","CA","US"
201803,"reedley","reedley","micro","CA","US"
260411,"reeds","reeds","micro","MO","US"
304815,"reeds mill","reeds mill","micro","OH","US"
307292,"reeds run","reeds run","micro","OH","US"
307321,"reedsburg","reedsburg","micro","OH","US"
234548,"reedsville","reedsville","micro","PA","US"
303013,"reedsville","greater reedsville","micro","OH","US"
303011,"reedsville","reedsville","micro","OH","US"
305231,"reedtown","greater reedtown","micro","OH","US"
305257,"reedtown","reedtown","micro","OH","US"
307154,"reedurban","reedurban","micro","OH","US"
210010,"reese","reese","micro","MI","US"
210023,"reese","greater reese","micro","MI","US"
303362,"reesville","reesville","micro","OH","US"
2902,"reeves","reeves county","county","TX","US"
199790,"reeves","reeves county","macro","TX","US"
345530,"reevesville","reevesville","micro","IL","US"
261555,"reflection pointe","reflection pointe","micro","NC","US"
195744,"reflections","reflections","micro","FL","US"
208547,"refton","refton","micro","PA","US"
183363,"refuge key","refuge key","micro","FL","US"
258203,"refugio","refugio","micro","TX","US"
1376,"refugio","refugio county","county","TX","US"
258205,"refugio","greater refugio","micro","TX","US"
258207,"refugio","refugio county","macro","TX","US"
200277,"regal park","regal park","micro","TX","US"
195246,"regency","regency","micro","NE","US"
184287,"regency","regency","micro","FL","US"
346564,"regency","regency","micro","GA","US"
347364,"regency hills","regency hills","micro","GA","US"
171382,"regency mall","regency mall","micro","WI","US"
347552,"regency oaks","regency oaks","micro","GA","US"
202560,"regency park","regency park","micro","CA","US"
340100,"regency park - pittard hill point","regency park - pittard hill point","micro","GA","US"
347418,"regency point","regency point","micro","GA","US"
171384,"regency pointe","regency pointe","micro","WI","US"
347539,"regency trace","regency trace","micro","GA","US"
340190,"regency woods","regency woods","micro","GA","US"
173917,"regent","regent","micro","WI","US"
242189,"regent square","regent square","micro","PA","US"
169298,"regina","regina","micro","MN","US"
201701,"regina heights","regina heights","micro","CA","US"
200754,"regino ramirez","regino ramirez","micro","TX","US"
181084,"regis","regis","micro","CO","US"
294751,"register at bailey farm","register at bailey farm","micro","NC","US"
346938,"registry at kimball bridge","registry at kimball bridge","micro","GA","US"
339726,"registry oaks - shannon downs","registry oaks - shannon downs","micro","GA","US"
122211,"rego park","rego park","micro","NY","US"
303108,"rehoboth","rehoboth","micro","OH","US"
134002,"rehoboth","rehoboth","micro","MA","US"
303127,"rehoboth","greater rehoboth","micro","OH","US"
134043,"rehoboth","rehoboth","macro","MA","US"
134066,"rehoboth","rehoboth","superm","MA","US"
208254,"rehrersburg","rehrersburg","micro","PA","US"
186642,"reichlieu","reichlieu","micro","AL","US"
198437,"reid hope king","reid hope king","micro","TX","US"
263699,"reid park","reid park","micro","NC","US"
133005,"reidville","reidville","micro","CT","US"
262060,"reidville","reidville","micro","SC","US"
208240,"reiffton","reiffton","micro","PA","US"
303249,"reily","reily","micro","OH","US"
303230,"reily","greater reily","micro","OH","US"
303037,"reinersville","reinersville","micro","OH","US"
303028,"reinersville","greater reinersville","micro","OH","US"
234308,"reinerton","reinerton","micro","PA","US"
208581,"reinholds","reinholds","micro","PA","US"
183857,"reinwood leota","reinwood leota","micro","WA","US"
175237,"reisor","reisor","micro","LA","US"
167784,"reisterstown","reisterstown","micro","MD","US"
165295,"reisterstown station","reisterstown station","micro","MD","US"
167970,"reistertown","reistertown","macro","MD","US"
200028,"reklaw","reklaw","micro","TX","US"
198459,"relampago","relampago","micro","TX","US"
193407,"relco estates","relco estates","micro","FL","US"
182963,"reliez valley","reliez valley","micro","CA","US"
182896,"reliez valley","reliez valley","micro","CA","US"
193063,"reminderville","reminderville","micro","OH","US"
164751,"remington","remington","micro","OK","US"
188536,"remington","remington","micro","OH","US"
294996,"remington","remington","micro","NC","US"
165345,"remington","remington","micro","MD","US"
294868,"remington - village of fox run","remington - village of fox run","micro","NC","US"
344696,"remington landing","remington landing","micro","IL","US"
200279,"remington park","remington park","micro","TX","US"
295240,"remington woods","remington woods","micro","NC","US"
242891,"remsen","greater remsen","micro","NY","US"
242904,"remsen","remsen","micro","NY","US"
188276,"remsenburg-speonk","remsenburg-speonk","micro","NY","US"
187400,"remuda","remuda","micro","AZ","US"
241980,"remus","remus","micro","MI","US"
241970,"remus","greater remus","micro","MI","US"
352976,"renaissance","renaissance","micro","NJ","US"
303189,"renaissance","renaissance","micro","OH","US"
294943,"renaissance park","renaissance park","micro","NC","US"
182088,"renaissance pointe","renaissance pointe","micro","IN","US"
356461,"renault","renault","micro","IL","US"
344820,"renaux manor","renaux manor","micro","IL","US"
354528,"rend city","rend city","micro","IL","US"
199211,"rendon","rendon","micro","TX","US"
199121,"rendon - mansfield","rendon - mansfield","macro","TX","US"
303113,"rendville","rendville","micro","OH","US"
198940,"renner","renner","micro","TX","US"
242322,"rennerdale","greater rennerdale","micro","PA","US"
242252,"rennerdale","rennerdale","micro","PA","US"
234229,"renningers","renningers","micro","PA","US"
234311,"renningers","greater renningers","micro","PA","US"
303080,"reno","reno","micro","OH","US"
199526,"reno","reno","micro","TX","US"
198884,"reno","reno","micro","TX","US"
2993,"reno","reno county","county","KS","US"
143459,"reno","reno ccd","superm","NV","US"
143453,"reno","greater reno","macro","NV","US"
198887,"reno","greater reno","micro","TX","US"
143458,"reno","reno","macro","NV","US"
264746,"reno beach","greater reno beach","micro","OH","US"
264745,"reno beach","reno beach","micro","OH","US"
143430,"reno-tahoe","reno-tahoe","micro","NV","US"
203373,"renovo","renovo","micro","PA","US"
203375,"renovo","greater renovo","micro","PA","US"
345593,"renshaw","renshaw","micro","IL","US"
262533,"rensselaer","rensselaer county","macro","NY","US"
2622,"rensselaer","rensselaer county","county","NY","US"
264568,"rensselaer","rensselaer","micro","NY","US"
240609,"rensselaer falls","rensselaer falls","micro","NY","US"
356513,"rentchler","greater rentchler","micro","IL","US"
356494,"rentchler","rentchler","micro","IL","US"
184008,"renton","renton","macro","WA","US"
793,"renville","renville county","county","MN","US"
2945,"renville","renville county","county","ND","US"
174168,"reo avenue","reo avenue","micro","IN","US"
352596,"reparto marquez","reparto marquez","micro","PR","US"
352793,"reparto san juan","reparto san juan","micro","PR","US"
260108,"repaupo","repaupo","micro","NJ","US"
2977,"republic","republic county","county","KS","US"
238728,"republic","republic","micro","MO","US"
305232,"republic","greater republic","micro","OH","US"
241452,"republic","republic","micro","MI","US"
241451,"republic","greater republic","micro","MI","US"
238731,"republic","greater republic","micro","MO","US"
305249,"republic","republic","micro","OH","US"
205944,"republic","republic","micro","PA","US"
195949,"republic homes - metro classic","republic homes - metro classic","micro","CA","US"
307202,"republic steel","republic steel","micro","OH","US"
238841,"rescue","rescue","micro","MO","US"
264379,"research triangle park","research triangle park","micro","NC","US"
180155,"reseda","reseda","micro","CA","US"
198950,"reservation","reservation","micro","TX","US"
